stop_id,line_id,route_id,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,lat,lon,name,code,destination
StopPoint:node:3350475246,Line:relation:1257125,100100062:62,427004,100100062:62,48.847221,2.2741018,Pont Mirabeau,62,Porte de France
StopPoint:node:3350475247,Line:relation:1257125,100100062:62,24008,100100062:62,48.8471355,2.269022,Église d'Auteuil,62,Porte de France
StopPoint:node:3350495435,Line:relation:1257125,100100062:62,40256,100100062:62,48.8424352,2.2848726999999998,Convention - Lourmel,62,Porte de France
StopPoint:node:3350495436,Line:relation:1257125,100100062:62,426999,100100062:62,48.838935799999994,2.2925496,Convention - Lecourbe,62,Porte de France
StopPoint:node:441595820,Line:relation:1257125,100100062:62,23185,100100062:62,48.827822999999995,2.3717668,Patay - Tolbiac,62,Porte de France
StopPoint:node:470567935,Line:relation:1257125,100100062:62,24003,100100062:62,48.8345348,2.3055830999999998,Brancion - Vouillé,62,Porte de France
StopPoint:node:476507829,Line:relation:1257125,100100062:62,24010,100100062:62,48.8370719,2.2967038,Convention - Vaugirard,62,Porte de France
StopPoint:node:480690096,Line:relation:1257125,100100062:62,29814,100100062:62,48.8266632,2.3642995,Tolbiac - Baudricourt,62,Porte de France
StopPoint:node:486585992,Line:relation:1257125,100100062:62,24146,100100062:62,48.8264613,2.3412468,Glacière - Tolbiac,62,Porte de France
StopPoint:node:6474058695,Line:relation:1257125,100100062:62,461335,100100062:62,48.837780099999996,2.2561961,Porte de Saint-Cloud,62,Porte de France
StopPoint:node:6669544313,Line:relation:1257125,100100062:62,427000,100100062:62,48.8265446,2.3815950999999997,Porte de France,62,Porte de France
StopPoint:node:690290744,Line:relation:1257125,100100062:62,26776,100100062:62,48.8277565,2.3319745,La Tombe Issoire,62,Porte de France
StopPoint:node:765933308,Line:relation:1257125,100100062:62,23603,100100062:62,48.831568,2.3149007,Plaisance - Hôpital Saint-Joseph,62,Porte de France
StopPoint:node:765938224,Line:relation:1257125,100100062:62,24005,100100062:62,48.832527299999995,2.3118658,Vercingétorix,62,Porte de France
StopPoint:node:981214215,Line:relation:1257125,100100062:62,426996,100100062:62,48.826087799999996,2.356599,Italie - Tolbiac,62,Porte de France
StopPoint:node:981227029,Line:relation:1257125,100100062:62,26778,100100062:62,48.826203799999995,2.3607487,Choisy - Tolbiac,62,Porte de France
StopPoint:node:981680157,Line:relation:1257125,100100062:62,23614,100100062:62,48.8277796,2.3279189,Alésia - Général Leclerc,62,Porte de France
StopPoint:node:981680160,Line:relation:1257125,100100062:62,22790,100100062:62,48.8279552,2.3261551,Alésia - Jean Moulin,62,Porte de France
StopPoint:node:983662078,Line:relation:1257125,100100062:62,23620,100100062:62,48.8273064,2.3355487,René Coty,62,Porte de France
StopPoint:node:985449294,Line:relation:1257125,100100062:62,23605,100100062:62,48.8435845,2.2822728999999997,Convention - Saint-Charles,62,Porte de France
StopPoint:node:987588078,Line:relation:1257125,100100062:62,40055,100100062:62,48.8300583,2.3769122,Bibliothèque François Mitterrand,62,Porte de France
StopPoint:node:987588151,Line:relation:1257125,100100062:62,24011,100100062:62,48.8352411,2.3031151,Place Charles Vallin,62,Porte de France
StopPoint:node:1004223692,Line:relation:1257125,100100062:62,28413,100100062:62,48.847662799999995,2.2729171999999997,Pont Mirabeau,62,Porte de Saint-Cloud
StopPoint:node:1025500429,Line:relation:1257125,100100062:62,28002,100100062:62,48.8399328,2.2627889999999997,Versailles – Chardon Lagache,62,Porte de Saint-Cloud
StopPoint:node:1060104543,Line:relation:1257125,100100062:62,22792,100100062:62,48.838265199999995,2.2581065,Porte de Saint-Cloud - Murat,62,Porte de Saint-Cloud
StopPoint:node:1060104548,Line:relation:1257125,100100062:62,22793,100100062:62,48.8378831,2.2561678,Porte de Saint-Cloud,62,Porte de Saint-Cloud
StopPoint:node:125272923,Line:relation:1257125,100100062:62,23613,100100062:62,48.829561399999996,2.3220688,Les Plantes,62,Porte de Saint-Cloud
StopPoint:node:1355407715,Line:relation:1257125,100100062:62,22836,100100062:62,48.8301035,2.3757265,Bibliothèque - Chevaleret,62,Porte de Saint-Cloud
StopPoint:node:1356120630,Line:relation:1257125,100100062:62,41817,100100062:62,48.8271017,2.3667162,Olympiades,62,Porte de Saint-Cloud
StopPoint:node:1744499754,Line:relation:1257125,100100062:62,23600,100100062:62,48.8278737,2.3320214999999997,La Tombe Issoire,62,Porte de Saint-Cloud
StopPoint:node:2042461986,Line:relation:1257125,100100062:62,37713,100100062:62,48.8258513,2.3498413,Bobillot - Tolbiac,62,Porte de Saint-Cloud
StopPoint:node:2042461987,Line:relation:1257125,100100062:62,24002,100100062:62,48.825913299999996,2.3460384999999997,Vergniaud,62,Porte de Saint-Cloud
StopPoint:node:2042461989,Line:relation:1257125,100100062:62,427005,100100062:62,48.8260229,2.3531241,Moulin des Prés,62,Porte de Saint-Cloud
StopPoint:node:2042462011,Line:relation:1257125,100100062:62,37715,100100062:62,48.8395047,2.2915304,Convention - Lecourbe,62,Porte de Saint-Cloud
StopPoint:node:2042462015,Line:relation:1257125,100100062:62,23615,100100062:62,48.840897399999996,2.2885092,Boucicaut,62,Porte de Saint-Cloud
StopPoint:node:2042462019,Line:relation:1257125,100100062:62,23604,100100062:62,48.842395599999996,2.2851745,Convention - Lourmel,62,Porte de Saint-Cloud
StopPoint:node:2042462053,Line:relation:1257125,100100062:62,23618,100100062:62,48.8456486,2.2780726,Javel,62,Porte de Saint-Cloud
StopPoint:node:2043513010,Line:relation:1257125,100100062:62,9130,100100062:62,48.847772299999995,2.2692867,Église d'Auteuil,62,Porte de Saint-Cloud
StopPoint:node:2108571028,Line:relation:1257125,100100062:62,37718,100100062:62,48.842797,2.2645686,Jouvenet,62,Porte de Saint-Cloud
StopPoint:node:2378416435,Line:relation:1257125,100100062:62,24009,100100062:62,48.8289316,2.3785184,Bibliothèque Rue Mann,62,Porte de Saint-Cloud
StopPoint:node:2378416513,Line:relation:1257125,100100062:62,37556,100100062:62,48.830294699999996,2.3772015,Bibliothèque François Mitterrand,62,Porte de Saint-Cloud
StopPoint:node:2562037411,Line:relation:1257125,100100062:62,427001,100100062:62,48.8274687,2.3813494,Porte de France,62,Porte de Saint-Cloud
StopPoint:node:280848106,Line:relation:1257125,100100062:62,23612,100100062:62,48.830807799999995,2.3185643,Alésia - Didot,62,Porte de Saint-Cloud
StopPoint:node:310047482,Line:relation:1257125,100100062:62,23617,100100062:62,48.8375549,2.2958212,Convention - Vaugirard,62,Porte de Saint-Cloud
StopPoint:node:3336654758,Line:relation:1257125,100100062:62,23601,100100062:62,48.834118499999995,2.3074605999999998,Labrouste,62,Porte de Saint-Cloud
StopPoint:node:3336685292,Line:relation:1257125,100100062:62,22791,100100062:62,48.844803899999995,2.2663808999999997,Chardon-Lagache - Molitor,62,Porte de Saint-Cloud
StopPoint:node:441595818,Line:relation:1257125,100100062:62,26676,100100062:62,48.8276292,2.3705452,Patay - Tolbiac,62,Porte de Saint-Cloud
StopPoint:node:480690097,Line:relation:1257125,100100062:62,26780,100100062:62,48.8268069,2.3644285,Tolbiac - Baudricourt,62,Porte de Saint-Cloud
StopPoint:node:486586045,Line:relation:1257125,100100062:62,29815,100100062:62,48.8264236,2.3423157999999997,Glacière - Tolbiac,62,Porte de Saint-Cloud
StopPoint:node:616253577,Line:relation:1257125,100100062:62,23609,100100062:62,48.8348982,2.3047212,Brancion - Vouillé,62,Porte de Saint-Cloud
StopPoint:node:765933863,Line:relation:1257125,100100062:62,23619,100100062:62,48.8319414,2.3138342,Plaisance - Hôpital Saint-Joseph,62,Porte de Saint-Cloud
StopPoint:node:765938218,Line:relation:1257125,100100062:62,23602,100100062:62,48.8330154,2.3109762,Vercingétorix,62,Porte de Saint-Cloud
StopPoint:node:981214188,Line:relation:1257125,100100062:62,426997,100100062:62,48.826208799999996,2.3565722,Italie - Tolbiac,62,Porte de Saint-Cloud
StopPoint:node:981227042,Line:relation:1257125,100100062:62,26779,100100062:62,48.826301199999996,2.3606389,Choisy - Tolbiac,62,Porte de Saint-Cloud
StopPoint:node:981680158,Line:relation:1257125,100100062:62,23606,100100062:62,48.8278937,2.3276801,Alésia - Général Leclerc,62,Porte de Saint-Cloud
StopPoint:node:981680159,Line:relation:1257125,100100062:62,37717,100100062:62,48.828254,2.3257415,Alésia - Jean Moulin,62,Porte de Saint-Cloud
StopPoint:node:983662087,Line:relation:1257125,100100062:62,23616,100100062:62,48.8273875,2.3358241,René Coty,62,Porte de Saint-Cloud
StopPoint:node:985449259,Line:relation:1257125,100100062:62,23599,100100062:62,48.843697999999996,2.2823501,Convention - Saint-Charles,62,Porte de Saint-Cloud
StopPoint:node:987588164,Line:relation:1257125,100100062:62,23607,100100062:62,48.835717599999995,2.301862,Place Charles Vallin,62,Porte de Saint-Cloud
StopPoint:node:1129921065,Line:relation:1257123,100100063:63,28417,100100063:63,48.849321499999995,2.3553775,Saint-Germain - Cardinal Lemoine,63,Gare de Lyon
StopPoint:node:1129921065,Line:relation:1257123,100100063:63,28417,100100063:63,48.849321499999995,2.3553775,Saint-Germain - Cardinal Lemoine,63,Gare de Lyon
StopPoint:node:1529723784,Line:relation:1257123,100100063:63,28416,100100063:63,48.855655399999996,2.3265273,Rue du Bac - René Char,63,Gare de Lyon
StopPoint:node:1529723784,Line:relation:1257123,100100063:63,28416,100100063:63,48.855655399999996,2.3265273,Rue du Bac - René Char,63,Gare de Lyon
StopPoint:node:1529758412,Line:relation:1257123,100100063:63,28419,100100063:63,48.8580866,2.3233707999999997,Solférino - Bellechasse,63,Gare de Lyon
StopPoint:node:1529758412,Line:relation:1257123,100100063:63,28419,100100063:63,48.8580866,2.3233707999999997,Solférino - Bellechasse,63,Gare de Lyon
StopPoint:node:1535836462,Line:relation:1257123,100100063:63,26747,100100063:63,48.854681799999994,2.329329,Saint-Guillaume,63,Gare de Lyon
StopPoint:node:1535836462,Line:relation:1257123,100100063:63,26747,100100063:63,48.854681799999994,2.329329,Saint-Guillaume,63,Gare de Lyon
StopPoint:node:1692424971,Line:relation:1257123,100100063:63,28026,100100063:63,48.8521285,2.3397484,Saint-Germain - Odéon,63,Gare de Lyon
StopPoint:node:1692424971,Line:relation:1257123,100100063:63,28026,100100063:63,48.8521285,2.3397484,Saint-Germain - Odéon,63,Gare de Lyon
StopPoint:node:1752811317,Line:relation:1257123,100100063:63,37720,100100063:63,48.8622857,2.2681877999999998,Porte de la Muette,63,Gare de Lyon
StopPoint:node:1987166903,Line:relation:1257123,100100063:63,25317,100100063:63,48.862960699999995,2.2857799,Georges Mandel - Trocadéro,63,Gare de Lyon
StopPoint:node:1987166903,Line:relation:1257123,100100063:63,25317,100100063:63,48.862960699999995,2.2857799,Georges Mandel - Trocadéro,63,Gare de Lyon
StopPoint:node:2042462206,Line:relation:1257123,100100063:63,28415,100100063:63,48.8598036,2.321729,Lille - Université,63,Gare de Lyon
StopPoint:node:2042462206,Line:relation:1257123,100100063:63,28415,100100063:63,48.8598036,2.321729,Lille - Université,63,Gare de Lyon
StopPoint:node:2042462212,Line:relation:1257123,100100063:63,27095,100100063:63,48.8624213,2.306695,Jean Nicot - Église Américaine,63,Gare de Lyon
StopPoint:node:2042462212,Line:relation:1257123,100100063:63,27095,100100063:63,48.8624213,2.306695,Jean Nicot - Église Américaine,63,Gare de Lyon
StopPoint:node:2042462213,Line:relation:1257123,100100063:63,27088,100100063:63,48.862585499999994,2.3110702,Pont des Invalides - Place de Finlande,63,Gare de Lyon
StopPoint:node:2042462213,Line:relation:1257123,100100063:63,27088,100100063:63,48.862585499999994,2.3110702,Pont des Invalides - Place de Finlande,63,Gare de Lyon
StopPoint:node:2042462215,Line:relation:1257123,100100063:63,25323,100100063:63,48.8633404,2.2823367,Sablons - Cortambert,63,Gare de Lyon
StopPoint:node:2042462215,Line:relation:1257123,100100063:63,25323,100100063:63,48.8633404,2.2823367,Sablons - Cortambert,63,Gare de Lyon
StopPoint:node:2043615182,Line:relation:1257123,100100063:63,28421,100100063:63,48.849734299999994,2.3495543,Maubert - Mutualité,63,Gare de Lyon
StopPoint:node:2043615182,Line:relation:1257123,100100063:63,28421,100100063:63,48.849734299999994,2.3495543,Maubert - Mutualité,63,Gare de Lyon
StopPoint:node:2069841120,Line:relation:1257123,100100063:63,41719,100100063:63,48.852699099999995,2.3374371,Seine - Buci,63,Gare de Lyon
StopPoint:node:2069841120,Line:relation:1257123,100100063:63,41719,100100063:63,48.852699099999995,2.3374371,Seine - Buci,63,Gare de Lyon
StopPoint:node:2075968950,Line:relation:1257123,100100063:63,28414,100100063:63,48.861582399999996,2.3200639,Assemblée Nationale,63,Gare de Lyon
StopPoint:node:2075968950,Line:relation:1257123,100100063:63,28414,100100063:63,48.861582399999996,2.3200639,Assemblée Nationale,63,Gare de Lyon
StopPoint:node:262281221,Line:relation:1257123,100100063:63,26744,100100063:63,48.862795899999995,2.3145557,Pont Alexandre III,63,Gare de Lyon
StopPoint:node:262281221,Line:relation:1257123,100100063:63,26744,100100063:63,48.862795899999995,2.3145557,Pont Alexandre III,63,Gare de Lyon
StopPoint:node:3930433724,Line:relation:1257123,100100063:63,25319,100100063:63,48.864730699999996,2.3006189999999997,Alma - Marceau,63,Gare de Lyon
StopPoint:node:3930433724,Line:relation:1257123,100100063:63,25319,100100063:63,48.864730699999996,2.3006189999999997,Alma - Marceau,63,Gare de Lyon
StopPoint:node:5003763734,Line:relation:1257123,100100063:63,25322,100100063:63,48.862950299999994,2.2695887,Octave Feuillet,63,Gare de Lyon
StopPoint:node:5003763734,Line:relation:1257123,100100063:63,25322,100100063:63,48.862950299999994,2.2695887,Octave Feuillet,63,Gare de Lyon
StopPoint:node:5003763737,Line:relation:1257123,100100063:63,25318,100100063:63,48.863848399999995,2.277917,Pompe - Mairie du 16e,63,Gare de Lyon
StopPoint:node:5003763737,Line:relation:1257123,100100063:63,25318,100100063:63,48.863848399999995,2.277917,Pompe - Mairie du 16e,63,Gare de Lyon
StopPoint:node:5004866798,Line:relation:1257123,100100063:63,37721,100100063:63,48.862327,2.3027984999999997,Bosquet - Rapp,63,Gare de Lyon
StopPoint:node:5004866798,Line:relation:1257123,100100063:63,37721,100100063:63,48.862327,2.3027984999999997,Bosquet - Rapp,63,Gare de Lyon
StopPoint:node:5004866801,Line:relation:1257123,100100063:63,25308,100100063:63,48.864605399999995,2.2941765,Iéna,63,Gare de Lyon
StopPoint:node:5004866801,Line:relation:1257123,100100063:63,25308,100100063:63,48.864605399999995,2.2941765,Iéna,63,Gare de Lyon
StopPoint:node:5005285449,Line:relation:1257123,100100063:63,8442,100100063:63,48.863187599999996,2.2885801,Trocadéro,63,Gare de Lyon
StopPoint:node:5005285449,Line:relation:1257123,100100063:63,8442,100100063:63,48.863187599999996,2.2885801,Trocadéro,63,Gare de Lyon
StopPoint:node:5005356202,Line:relation:1257123,100100063:63,39812,100100063:63,48.8535718,2.3338585,Saint-Germain-des-Prés,63,Gare de Lyon
StopPoint:node:5005356202,Line:relation:1257123,100100063:63,39812,100100063:63,48.8535718,2.3338585,Saint-Germain-des-Prés,63,Gare de Lyon
StopPoint:node:5979568522,Line:relation:1257123,100100063:63,427369,100100063:63,48.8441358,2.3722249,Van Gogh,63,Gare de Lyon
StopPoint:node:5979568522,Line:relation:1257123,100100063:63,427369,100100063:63,48.8441358,2.3722249,Van Gogh,63,Gare de Lyon
StopPoint:node:615215002,Line:relation:1257123,100100063:63,26788,100100063:63,48.8511477,2.3438068999999997,Cluny,63,Gare de Lyon
StopPoint:node:615215002,Line:relation:1257123,100100063:63,26788,100100063:63,48.8511477,2.3438068999999997,Cluny,63,Gare de Lyon
StopPoint:node:622303214,Line:relation:1257123,100100063:63,28418,100100063:63,48.8505979,2.3460921,Dante,63,Gare de Lyon
StopPoint:node:622303214,Line:relation:1257123,100100063:63,28418,100100063:63,48.8505979,2.3460921,Dante,63,Gare de Lyon
StopPoint:node:6320749249,Line:relation:1257123,100100063:63,420592,100100063:63,48.876211399999995,2.2632350999999997,Fondation Louis Vuitton,63,Gare de Lyon
StopPoint:node:6320749250,Line:relation:1257123,100100063:63,420586,100100063:63,48.87717,2.2688927999999997,Jardin d'Acclimatation,63,Gare de Lyon
StopPoint:node:6434276508,Line:relation:1257123,100100063:63,463580,100100063:63,48.843656499999994,2.3734064,Gare de Lyon - Maison de la RATP,63,Gare de Lyon
StopPoint:node:6434276508,Line:relation:1257123,100100063:63,463580,100100063:63,48.843656499999994,2.3734064,Gare de Lyon - Maison de la RATP,63,Gare de Lyon
StopPoint:node:6871098563,Line:relation:1257123,100100063:63,478363,100100063:63,48.864714299999996,2.2661924,Porte de la Muette,63,Gare de Lyon
StopPoint:node:6871098565,Line:relation:1257123,100100063:63,478359,100100063:63,48.8688456,2.2650028,Carrefour du Bout des Lacs,63,Gare de Lyon
StopPoint:node:938887897,Line:relation:1257123,100100063:63,8441,100100063:63,48.863910999999995,2.2913487999999997,Albert de Mun,63,Gare de Lyon
StopPoint:node:938887897,Line:relation:1257123,100100063:63,8441,100100063:63,48.863910999999995,2.2913487999999997,Albert de Mun,63,Gare de Lyon
StopPoint:node:948473317,Line:relation:1257123,100100063:63,25315,100100063:63,48.864007699999995,2.2727885999999997,Victor Hugo - Henri Martin,63,Gare de Lyon
StopPoint:node:948473317,Line:relation:1257123,100100063:63,25315,100100063:63,48.864007699999995,2.2727885999999997,Victor Hugo - Henri Martin,63,Gare de Lyon
